"BibliographyType","ISBN","Identifier","Author","Title","Journal","Volume","Number","Month","Pages","Year","Address","Note","URL","Booktitle","Chapter","Edition","Series","Editor","Publisher","ReportType","Howpublished","Institution","Organizations","School","Annote","Custom1","Custom2","Custom3","Custom4","Custom5"
"7","","Rostow2017","Rostow, Theodore","What Happens When an Acquaintance Buys Your Data?: A New Privacy Harm in the Age of Data Brokers","Yale Journal on Regulation","34","2","","667--707","2017","New Haven","","https://search.proquest.com/scholarly-journals/what-happens-when-acquaintance-buys-your-data-new/docview/1914868559/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mt","","","","","","Yale Journal on Regulation","","","","","","Copyright - Copyright Yale Journal on Regulation Summer 2017 Last updated - 2020-11-17 SubjectsTermNotLitGenreText - United States--US","Data brokers have begun to sell consumer information to individual buyers looking to track the activities of romantic interests, professional contacts, and other people of interest. The types of data available for consumer purchase seem likely to expand over the next few years. This trend invites the emergence of a new type of privacy harm, ""relational control ""-the influence that a person can exert on another in their social or professional networks using covertly acquired private information. U.S. privacy laws do not protect consumers from the possibility of relational control. Moreover, few scholars have proposed reforms broad enough to address this problem. This Note surveys two frameworks which provide at least a starting point, and considers several other doctrinal shifts that might limit consumer vulnerability.","","92615:Regulation, Licensing, and Inspection of Mis,Acquaintances,Brokers,Buyers,Consumer protection,Consumers,Personal computers,Personal information,Privacy,Public Administration,Regulated industries,Sales,Social networks,State laws,United States--US,Vulnerability","",""
"7","","GheorgheIulian2011","Gheorghe-Iulian, Ionita","A BRIEF ANALYSIS OF THE CRIMES FROM THE CATEGORY OF CYBERCRIMES INCRIMINATED BY LAW NO. 161/2003 AND BY THE NEW ROMANIAN CRIMINAL CODE/O SCURTA ANALIZA A INFRACTIUNILOR DIN SFERA CRIMINALITATII INFORMATICE INCRIMINATE ^IN LEGEA NR. 161/2003 SI ^IN NOUL COD PENAL AL ROM^ANIEI","Romanian Journal of Forensic Science","11","74","apr","673--681","2011","Bucharest","","https://search.proquest.com/scholarly-journals/brief-analysis-crimes-category-cybercrimes/docview/900320127/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Acriminaljusticeperiodicals{&}atitle=A+BRIEF+ANALYSIS+OF+THE+CRIMES+FROM+THE+CATEGORY+OF+CYBERCRIMES+INCRIMINATED+BY+LAW+NO.+161{%}2F2003+AND+BY+THE+NEW+ROMANIAN+CRIMINAL+CODE{%}2FO+SCURTA+ANALIZA+A+INFRACTIUNILOR+DIN+SFERA+CRIMINALITATII+INFORMATICE+INCRIMINATE+{^{I}}N+LEGEA+NR.+161{%}2F2003+SI+{^{I}}N+NOUL+COD+PENAL+AL+ROM{^{A}}NIEI{&}title=Romanian+Journal+of+Forensic+Science{&}issn=20692617{&}date=2011-04-01{&}volume=11{&}issue=74{&}spage=673{&}au=Gheorghe-Iulian{%}2C+Ionita{&}isbn={&}jtitle=Romanian+Journal+of+Forensic+Science{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/","","","","","","Asociatia Criminalistilor din Romania","","","","","","Copyright - Copyright Asociatia Criminalistilor din Romania Apr 2011 Last updated - 2011-10-25","According to Art.360 (Illegal access to a computer system) from the future Criminal Code, (1) Access, without right, to a computer system is punished with imprisonment from 3 months to 3 years or with fine.  Objective part a Material element of the crime is achieved by accessing a computer system. b Requirements ofthe material element concerns, in this situation, the way of committing a crime: * in case of the standard variant (provided at par. 1): accessing the computer system to be made without right, in one ofthe following situations: (1) is unauthorized, under the law or contract, (2) exceeds the authorization limits and (3) doesn't have permission, from the natural or legal person responsible, according to law, to grant, to use, manage or control a computer system or to conduct scietific research or to perform any other operation in an computer system; * in case of the aggravating variant (provided at par 3): accessing the computer system to be made by violation of implemented security measures (passwords, access codes, etc.). c Immediate consequence is violation of computer system and/or its resources (hardware, software, etc.). d Causal link * in case ofthe standard variant (provided at par. 1), it must be proved, beeing an offence of outcome. * in case of the aggravating variant (provided at par. 3), it must be proved the violation of security measures (passwords, access codes, etc.).","","Child pornography,Conventions,Crime,Law,Liability,Public access,Sexual behavior","",""
"7","","Gatzlaff2012","Gatzlaff, Kevin M.; McCullough PhD, Kathleen A.","Implications of Privacy Breaches for Insurers","Journal of Insurance Regulation","31","1","","197--216","2012","Kansas City","","https://search.proquest.com/scholarly-journals/implications-privacy-breaches-insurers/docview/1266774427/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}g","","","","","","National Association of Insurance Commissioners","","","","","","Copyright - Copyright National Association of Insurance Commissioners 2012 Document feature - Tables; References Last updated - 2020-11-18","The protection of data is a major concern for insurers. This concern has continued to grow due to an increase in the number of data breaches across all industries. The passage of federal laws such as the Gramm-Leach Bliley Act, the Health Insurance Portability and Accountability Act, and the Sarbanes-Oxley Act, as well as the passage of a variety of state legislation related to privacy breaches has changed the way in which firms deal with these issues. Currently, there also are several pending federal pieces of legislation that could impact insurers and others that maintain databases containing personal information susceptible to breaches. In 2000, the National Association of Insurance Commissioners formed a Privacy Issues Working Group to study the problem to focus on consumer privacy protection efforts in the insurance industry. This article outlines the privacy breach implications for insurers. Specifically, we focus on examples of recent breaches in the insurance industry and the cost of breaches to firms and individuals. We review the state legislation related to privacy breaches, the implications of several major federal acts on the issues, as well as current proposed federal legislation. We also look at the insurer responses to these issues. [PUBLICATION ABSTRACT]","","4120:Accounting policies {&} procedures,4320:Legislation,5140:Security management,5220:Information technology management,8200:Insurance Industry,9130:Experiment/theoretical treatment,Data integrity,Financial Services Modernization Act 1999-US,Health Insurance Portability {&} Accountability Act,Insurance industry,Law,Privacy,Public Company Accounting Reform {&} Investor Protec,Studies","",""
"7","","IunkerCGH2019","Iunker C GH, Ana-Elena","THE NEW DATA PROTECTION REGULATION CLAIMS UNDER GDPR","Journal of Information Systems {&} Operations Management","13","2","","100--115","2019","Titu Maiorescu University, Bucharest, Romania, Ph.D.Student 22 Street D{^{a}}mbovnicului Tineretului, Bucharest 040441, Romania ; Titu Maiorescu University, Bucharest, Romania, Ph.D.Student 22 Street D{^{a}}mbovnicului Tineretului, Bucharest 040441, Romania","","https://search.proquest.com/scholarly-journals/new-data-protection-regulation-claims-under-gdpr/docview/2449276953/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx","","","","","","Romanian-American University, Scientific Research Department","","","","","","Name - European Commission; European Parliament; European Union Copyright - Copyright Romanian-American University, Scientific Research Department Winter 2019 Last updated - 2020-11-10","After 2 years since The General Data Protection Regulation entered in force, we finally face the day when it starts to apply. May 25, 2018 was the ""Z"" day regarding Data Protection Laws and Practices. The necessity of this regulation is obvious and addresses both the data processed within European Union and the data transfers outside the European Economic Area. GDPR extends the scope of EU data protection law to all foreign companies processing data of EU residents.[1] The regulation highlights the following key requirements: scope, single set of rules, responsibility and accountability, lawful basis for processing, consent, data protection officer, pseudonymization and anonymization, data breaches and sanctions. The main purpose of the GDPR is protect this important asset called personal data. First fines within this new legal background were imposed and it is important for all of the data controllers to ensure their compliance towards the GDPR.","","Consent,Councils,Data integrity,Data processing,Fines {&} penalties,General Data Protection Regulation,ISO standards,International organizations,Law,Legislation,Principles,Technology: Comprehensive Works","",""
"7","","Shahriar2016","Shahriar, Badsha; Xun, Yi; Khalil, Ibrahim","A Practical Privacy-Preserving Recommender System","Data Science and Engineering","1","3","sep","161--177","2016","RMIT University, Melbourne, Australia (GRID:grid.1017.7) (ISNI:0000000121633550) ; RMIT University, Melbourne, Australia (GRID:grid.1017.7) (ISNI:0000000121633550)","","https://search.proquest.com/scholarly-journals/practical-privacy-preserving-recommender-system/docview/2407553324/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Apubliccontent{&}atitle=A+Practical+Privacy-Preserving+Recommender+System{&}title=Data+Science+and+Engineering{&}issn={&}date=2016-09-01{&}volume=1{&}issue=3{&}spage=161{&}au=Badsha+Shahriar{%}3BYi+Xun{%}3BKhalil{%}2C+Ibrahim{&}isbn={&}jtitle=Data+Science+and+Engineering{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/10.1007{%}2Fs41019-016-0020-2","","","","","","Springer Nature B.V.","","","","","","Copyright - {textcopyright} The Author(s) 2016. This work is published under http://creativecommons.org/licenses/by/4.0/ (the “License”). Notwithstanding the ProQuest Terms and Conditions, you may use this content in accordance with the terms of the License. Last updated - 2020-05-29","The main goal of a personalized recommender system is to provide useful recommendations on various items to the users. In order to generate recommendations, the service needs to access various types of user data such as previous product purchasing history, demographic and biographical information. However, users are sensitive to disclosure of personal information as it can be easily misused by malicious third parties. Consequently, there are unavoidable security concerns which will become known through attempted unauthorized access while providing the recommendation services. In order to protect against breaches of personal information, it is necessary to obfuscate the user information by means of an efficient encryption technique while simultaneously generating the recommendation by making true information inaccessible to the system. To address these challenges, we propose a privacy-preserving recommender system using homomorphic encryption, by which the system can provide recommendations without knowing the actual ratings. Our approach is based on the ElGamal cryptosystem by which both addition and multiplication of plaintexts can be performed. The performance of the proposed scheme shows significantly high accuracy in-terms of computation and communication costs as well as outperforming other existing solutions.","","Computers--Computer Engineering,Data privacy,Encryption,Homomorphic encryption,Multiplication,Personal information,Privacy,Recommender systems","",""
"7","","Whitt2019","Whitt, Richard S.","OLD SCHOOL GOES ONLINE: EXPLORING FIDUCIARY OBLIGATIONS OF LOYALTY AND CARE IN THE DIGITAL PLATFORMS ERA","Santa Clara High Technology Law Journal","36","1","dec","75--131","2019","Mozilla Foundation ; Mozilla Foundation","","https://search.proquest.com/scholarly-journals/old-school-goes-online-exploring-fiduciary/docview/2366544861/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journ","","","","","","Santa Clara University","","","","","","Copyright - Copyright Santa Clara University Dec 2019 Last updated - 2020-11-18","As the World Wide Web has become a pervasive feature of life for billions of people, concerns are growing that new legal mechanisms are necessary to govern the activities of online service providers (OSPs). In particular, today's Web ecosystems are presided over by multisided online platforms, extracting and analyzing personal data in the absence of express obligations to protect and promote their users' interests. Not surprisingly, over the past twenty years scholars have begun reaching back to ""old school"" common law doctrines for guidance. One promising legal field entails fiduciary duty-based relationships, which have a robust, globe-spanning history stretching hundreds of years. The latest such approach is the information fiduciaries (IF) model, introduced by academics Jack Balkin and Jonathan Zittrain. The IF model posits that OSPs should be required to abide by fiduciary duties of care, loyalty, and confidentiality with regard to their end users. A recent draft paper by Lina Khan and David Pozen, however, sees an unsolvable incongruity between a mandated duty of loyalty, and both the corporate law of Delaware, and the financial imperatives of online advertising-based companies such as Facebook. As it turns out, while the IF model 's creators invoke the fiduciary duty of loyalty, in reality their model relies on mandated obligations rooted only in care and confidentiality. Fortunately, the IF model does not exhaust the richness and depth of fiduciary law doctrine. Another proposed approach is the ""digital trustmediary"" (DTM), a cornerstone feature of the GLIAnet project2). The DTM model involves entities providing advanced digital service to their clients, while voluntarily operating under heightened fiduciary duties of loyalty, care, and confidentiality. The opt-in DTM model is positioned as a well-considered alternative to a current Web ecosystem generally lacking in bona fide fiduciary-like relationships. The IF model of mandated care, and the DTM model of voluntary loyalty, present two different but complementary approaches to injecting greater trust and accountability in the Web. Finally, other tenets of the common law remain available for exploration. Indeed, what could be termed ""digital common law "" holds the potential to contribute usefully to modern day conversations about the role of digital technologies in society.","","Common law,Confidentiality,Corporate law,End users,Fiduciaries,Fiduciary responsibility,Internet service providers,Loyalty,Technology: Comprehensive Works","",""
"7","","Bajaj2015","Bajaj, Jasmeet Kaur","A GLOBAL PERSPECTIVE ON PRIVACY IN THE ERA OF DIGITAL REVOLUTION","Vidhigya","10","1","","20--25","2015","Delhi","","https://search.proquest.com/scholarly-journals/global-perspective-on-privacy-era-digital/docview/1792585679/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Aindianjournals{&}atitle=A+GLOBAL+PERSPECTIVE+ON+PRIVACY+IN+THE+ERA+OF+DIGITAL+REVOLUTION{&}title=Vidhigya{&}issn=09733825{&}date=2015-01-01{&}volume=10{&}issue=1{&}spage=20{&}au=Bajaj{%}2C+Jasmeet+Kaur{&}isbn={&}jtitle=Vidhigya{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/10.5958{%}2F0974-4533.2015.00003.2","","","","","","INMANTEC Institutions","","","","","","Name - Facebook Inc Copyright - Copyright INMANTEC Institutions Jan-Jun 2015 Document feature - References Last updated - 2016-05-31 SubjectsTermNotLitGenreText - United States--US; India","Innovative digital communication technologies promise to enhance the quality of human life, communications, commerce, entertainment, governance and promote universal economic growth. However, it is important to understand the impact of digital evolution on fundamental rights. The right to privacy and right to information are equally essential human rights in the modern day society. Both the rights complement each other well however conflict arises when there is a potential risk of unauthorized access to personal information held by various agencies. The laws and ethical practices develop over centuries. However, technology is advancing on a mounting curve. Our laws have not been successful to keep up with the pace at which technology is advancing. Objective of this paper is to study the challenges that the right to privacy is exposed to and the deficient legal reform in a globally emergent digital environment.","","Access to information,Banking,Citizens,Data collection,Electronic government,Human rights,India,Internet,Law,National security,Personal information,Social networks,Surveillance,Technological change,United States--US","",""
"7","","Matney2014","Matney, Angela R.; Fannin, Brian W.; Hodge, Neil","The Challenges of Third-Party Data Privacy Protection","Risk Management","61","10","dec","32--37","2014","New York","","https://search.proquest.com/scholarly-journals/challenges-third-party-data-privacy-protection/docview/1649762932/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Aabiglobal{&}atitle=The+Challenges+of+Third-Party+Data+Privacy+Protection{&}title=Risk+Management{&}issn=00355593{&}date=2014-12-01{&}volume=61{&}issue=10{&}spage=32{&}au=Matney{%}2C+Angela+R{%}3BFannin{%}2C+Brian+W{%}3BHodge{%}2C+Neil{&}isbn={&}jtitle=Risk+Management{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/","","","","","","Risk and Insurance Management Society, Inc.","","","","","","Copyright - Copyright Risk and Insurance Management Society, Inc. Dec 2014 Document feature - Illustrations Last updated - 2020-11-17 CODEN - RMGTDN SubjectsTermNotLitGenreText - United States--US","During the late Renaissance, it was not uncommon for a merchant to bet his entire fortune on a galleon full of cargo traveling safely from India to Italy through a gauntlet of pirates, storms and other dangers of the sea. Today's employers face a similarly perilous situation when they outsource employment functions as they depend on third-party vendors to collect, store and process employees' sensitive personal data without running afoul of ever-changing data protection laws. Companies collect and use employee data to carry out many aspects of the employment relationship, including evaluating job applicants, processing payroll, administering retirement benefits and running voluntary wellness programs. Generally, data privacy laws afford special protection only to personally identifiable information. Contract clauses addressing data privacy and security can be the subject of intense negotiation, with each party seeking to minimize its risk of exposure.","","3300:Risk management,5140:Security management,9190:United States,Applicants,Compliance,Data integrity,Employees,Employers,Employment,Insurance,Outsourcing,Risk management,United States--US","",""
"7","","Schwartz2007","Schwartz, Paul M.; Janger, Edward J.","NOTIFICATION OF DATA SECURITY BREACHES","Michigan Law Review","105","5","mar","913--984","2007","Ann Arbor","","https://search.proquest.com/scholarly-journals/notification-data-security-breaches/docview/201128737/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Aabiglobal{&}atitle=NOTIFICATION+OF+DATA+SECURITY+BREACHES{&}title=Michigan+Law+Review{&}issn=00262234{&}date=2007-03-01{&}volume=105{&}issue=5{&}spage=913{&}au=Schwartz{%}2C+Paul+M{%}3BJanger{%}2C+Edward+J{&}isbn={&}jtitle=Michigan+Law+Review{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/","","","","","","Michigan Law Review Association","","","","","","Copyright - Copyright Michigan Law Review Association Mar 2007 Document feature - Tables; References Last updated - 2020-11-17 SubjectsTermNotLitGenreText - United States--US","The law increasingly requires private companies to disclose information for the benefit of consumers. The latest examples of such regulation are state and federal laws that require companies to notify individuals of data security incidents involving their personal information. These laws, proposed in the wake of highly publicized data spills, seek to punish the breached entity and to protect consumers by requiring the entity to notify its customers about the security breach. There are competing approaches, however, to how the law is to mandate release of information about data leaks. This Article finds that the current statutes' focus on reputational sanction is incomplete. An important function of breach notification is mitigation of harm after a data leak. This function requires a multiinstitutional coordinated response of the kind that is absent from current policy proposals. This Article advocates creation of a coordinated response architecture and develops the elements of such an approach. Central to this architecture is a coordinated response agent (CRA) that oversees steps for automatic consumer protection and heightens mitigation. This Article also proposes a bifurcated notice scheme that lets firms know that the CRA is watching and is scrutinizing their decision whether or not to disclose information about a breach to the affected individuals. Moreover, the CRA will set in motion automatic protective measures on behalf of the breached consumers. Finally, the CRA will regulate the content of notification messages to reflect the nature of the data breach. [PUBLICATION ABSTRACT]","","4310:Regulation,5140:Security management,9130:Experiment/theoretical treatment,9190:United States,Closely held corporations,Consumer protection,Consumers,Data integrity,Disclosure,Federal regulation,Financial institutions,Law,Personal information,Sanctions,Studies,United States--US","",""
"7","","Greenleaf2011","Greenleaf, Graham","Promises and illusions of data protection in Indian law","International Data Privacy Law","1","1","feb","47--69","2011","Oxford","","https://search.proquest.com/scholarly-journals/promises-illusions-data-protection-indian-law/docview/1564012806/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:jo","","","","","","Oxford Publishing Limited (England)","","","","","","Copyright - Copyright Oxford Publishing Limited(England) Feb 2011 Last updated - 2020-11-17 SubjectsTermNotLitGenreText - India","India is the worlds most populous democracy (estimated population 1.2 billion), with a multi-party bicameral parliamentary system at the national level. The Indian economy, previously very state dominant, has developed an energetic private sector in the last two decades. It has the worlds twelfth-largest economy, and is at present the second-fastest growing major economy, as well as being one of the worlds largest destinations for the international outsourcing of processing of personal information (business process outsourcing), through telecommunications call centres, transcription of medical consultation notes, and in many other areas. The data protection laws of a country cannot be understood in isolation from the surveillance systems operating within the country. Indian governments have long had power to intercept messages on the occurrence of any public emergency, or in the interests of public safety, if it was satisfied of certain matters, but this is constrained by 1996 Supreme Court guidelines as to who could tap phones and under what circumstances. More recent anti-terrorism laws have been criticized because they gave law enforcement sweeping powers to arrest suspected terrorists, intercept communications and curtail free expression, although they do include audit mechanisms involving judicial review and parliamentary oversight. The Indian courts are active in placing limitations on search without warrant.","","4320:Legislation,5140:Security management,5220:Information technology management,9130:Experimental/theoretical,9179:Asia {&} the Pacific,92811:National Security,Data integrity,India,Law,Legislation,National security,Network security,Studies","",""
"7","","Butpheng2020","Butpheng, Chanapha; Yeh, Kuo-Hui; Hu, Xiong","Security and Privacy in IoT-Cloud-Based e-Health Systems—A Comprehensive Review","Symmetry","12","7","","1191","2020","Basel","","https://search.proquest.com/scholarly-journals/security-privacy-iot-cloud-based-e-health-systems/docview/2425929795/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mt","","","","","","MDPI AG","","","","","","Copyright - {textcopyright} 2020. This work is licensed under http://creativecommons.org/licenses/by/3.0/ (the “License”). Notwithstanding the ProQuest Terms and Conditions, you may use this content in accordance with the terms of the License. Last updated - 2020-07-23","When the Internet and other interconnected networks are used in a health system, it is referred to as “e-Health.” In this paper, we examined research studies from 2017–2020 to explore the utilization of intelligent techniques in health and its evolution over time, particularly the integration of Internet of Things (IoT) devices and cloud computing. E-Health is defined as “the ability to seek, find, understand and appraise health information derived from electronic sources and acquired knowledge to properly solve or treat health problems. As a repository for health information as well as e-Health analysis, the Internet has the potential to protect consumers from harm and empower them to participate fully in informed health-related decision-making. Most importantly, high levels of e-Health integration mitigate the risk of encountering unreliable information on the Internet. Various research perspectives related to security and privacy within IoT-cloud-based e-Health systems are examined, with an emphasis on the opportunities, benefits and challenges of the implementation such systems. The combination of IoT-based e-Health systems integrated with intelligent systems such as cloud computing that provide smart objectives and applications is a promising future trend.","","Access control,Clinical outcomes,Cloud computing,Communication,Confidentiality,Cost control,Decision making,Design,Efficiency,Innovations,Internet of Things,Interoperability,Knowledge acquisition,Medical research,Network security,Privacy,Research {&} development--R{&}D,Sciences: Comprehensive Works,Security systems,Sensors,Software,cloud,e-Health,internet of things (IoT),privacy,security","",""
"7","","SLAVOIU2012","SLAVOIU, Radu","CRIMINAL PROTECTION OF PRIVATE LIFE","Lex et Scientia","XIX","2","","20--44","2012","Bucharest","","https://search.proquest.com/scholarly-journals/criminal-protection-private-life/docview/1748566896/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=a","","","","","","Nicolae Titulescu University Editorial House","","","","","","Copyright - Copyright Nicolae Titulescu University Editorial House 2012 Last updated - 2015-12-18","This study is meant, first of all, to analyze the incriminations that the new Romanian Criminal Code sets for the protection of a persons private life as a social value of maximum significance both for the human being and for any democratic society as a whole.There are two criminal offences treated in this study that are not to be found in the current criminal legislation: violation of private life and criminal trespassing of a legal persons property. Likewise, the study will bring forth the novelties and the differences regarding the offences of criminal trespassing of a natural persons property, disclosure of professional secret, violation of secret correspondence, illegal access to computerized system and illegal interception of electronic data transfer - acts that when, directly or indirectly, committed can cause harm to the intimacy of a persons life.As an expression of the interdisciplinary nature of this subject, the study also sets out, as a subsidiary aspect, an evaluation of the circumstances under which the new criminal proceeding legislation allows public authorities to interfere with an individuals private life. Thus, the emphasis is on the analysis of the circumstances under which special surveillance and investigation techniques can be used as evidence proceedings regulated by the new Romanian Criminal Procedure Code.","","Law,New Criminal Code,harassment,means of interception of communications,professional office,the protection/violation of private life","",""
"7","","Kude2017","Kude, Thomas; Hoehle, Hartmut; Sykes, Tracy Ann","Big data breaches and customer compensation strategies","International Journal of Operations {&} Production Management","37","1","","56--74","2017","University of Mannheim, Mannheim, Germany ; University of Arkansas, Fayetteville, Arkansas, USA ; Walton College of Business, University of Arkansas, Fayetteville, Arkansas, USA ; University of Mannheim, Mannheim, Germany","","https://search.proquest.com/scholarly-journals/big-data-breaches-customer-compensation/docview/1986724170/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Aabiglobal{&}atitle=Big+data+breaches+and+customer+compensation+strategies{&}title=International+Journal+of+Operations+{%}26+Production+Management{&}issn=01443577{&}date=2017-01-01{&}volume=37{&}issue=1{&}spage=56{&}au=Kude{%}2C+Thomas{%}3BHoehle{%}2C+Hartmut{%}3BSykes{%}2C+Tracy+Ann{&}isbn={&}jtitle=International+Journal+of+Operations+{%}26+Production+Management{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/10.1108{%}2FIJOPM-03-2015-0156","","","","","","Emerald Group Publishing Limited","","","","","","Name - Target Corp Copyright - {textcopyright} Emerald Publishing Limited 2017 Last updated - 2020-11-17 SubjectsTermNotLitGenreText - United States--US","PurposeBig Data Analytics provides a multitude of opportunities for organizations to improve service operations, but it also increases the threat of external parties gaining unauthorized access to sensitive customer data. With data breaches now a common occurrence, it is becoming increasingly plain that while modern organizations need to put into place measures to try to prevent breaches, they must also put into place processes to deal with a breach once it occurs. Prior research on information technology security and services failures suggests that customer compensation can potentially restore customer sentiment after such data breaches. The paper aims to discuss these issues.Design/methodology/approachIn this study, the authors draw on the literature on personality traits and social influence to better understand the antecedents of perceived compensation and the effectiveness of compensation strategies. The authors studied the propositions using data collected in the context of Target's large-scale data breach that occurred in December 2013 and affected the personal data of more than 70 million customers. In total, the authors collected data from 212 breached customers.FindingsThe results show that customers' personality traits and their social environment significantly influences their perceptions of compensation. The authors also found that perceived compensation positively influences service recovery and customer experience.Originality/valueThe results add to the emerging literature on Big Data Analytics and will help organizations to more effectively manage compensation strategies in large-scale data breaches.","","45221:Department Stores,Analytics,Big Data,Business And Economics--Management,Compensation,Computer security,Computer viruses,Credit cards,Customer satisfaction,Customer services,Customers,Data analysis,Data integrity,Data management,Discount department stores,Information technology,Marketing,Operations management,Organizations,Perceptions,Personality,Privacy,Production management,Service restoration,Social networks,United States--US","",""
"7","","McCain2009","McCain, James","APPLYING THE PRIVACY ACT OF 1974 TO DATA BROKERS CONTRACTING WITH THE GOVERNMENT","Public Contract Law Journal","38","4","","935--953","2009","Chicago","","https://search.proquest.com/scholarly-journals/applying-privacy-act-1974-data-brokers/docview/218720720/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Aabiglobal{&}atitle=APPLYING+THE+PRIVACY+ACT+OF+1974+TO+DATA+BROKERS+CONTRACTING+WITH+THE+GOVERNMENT{&}title=Public+Contract+Law+Journal{&}issn=00333441{&}date=2009-07-01{&}volume=38{&}issue=4{&}spage=935{&}au=McCain{%}2C+James{&}isbn={&}jtitle=Public+Contract+Law+Journal{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/","","","","","","American Bar Association","","","","","","Copyright - Copyright American Bar Association Summer 2009 Document feature - References Last updated - 2020-11-17 SubjectsTermNotLitGenreText - United States--US","Data brokers are selling personal information about you and anyone else they can to the US Government. By buying personal information from data brokers, rather than maintaining its own databases, the Government is evading the restrictions placed on it by the Privacy Act of 1974 (the Act). Despite the exceptions in the Privacy Act for law enforcement and routine uses of data, this note will suggest that it is worthwhile to enforce a broad interpretation of the Privacy Act. This note also addresses the unauthorized viewing of the presidential candidates' passport files that was in the news in March 2008, and argues that those privacy breaches reflect a systemic lack of oversight. This note concludes that a broad interpretation of ""agency function"" that ignores the Office of Management and Budget's ""but for"" test should be combined with a reasonably broad definition of ""on behalf of"" to best interpret section (m).","","4320:Legislation,9190:United States,9550:Public sector,Brokers,Contractors,Government contracts,Law,Personal information,Privacy Act 1974-US,United States--US","",""
